filename,band_id,x_center,width,energy,sn_ratio,sharpness,delta_chroma,symmetry,label
378.bmp,3,76,11,28.708,18.64,12.26,4.59,0.5198,0
379.bmp,0,17,14,29.8567,21.65,11.11,5.2,0.2097,0
379.bmp,1,43,12,68.7982,49.88,8.74,36.76,0.4525,0
379.bmp,2,62,12,59.3721,43.05,12.31,22.81,0.1525,0
379.bmp,3,83,12,50.5398,36.64,8.73,25.04,0.1014,0
380.bmp,0,9,9,92.3099,51.41,10.05,46.52,0.3821,0
380.bmp,1,30,9,34.4854,19.21,8.28,19.95,0.3453,0
380.bmp,2,53,9,64.201,35.76,20.15,10.4,0.2158,0
380.bmp,3,79,9,33.203,18.49,17.86,6.38,0.6052,0
381.bmp,0,12,12,24.2332,14.6,9.07,2.99,0.2642,0
381.bmp,1,43,12,63.9859,38.55,2.17,0.41,0.3197,0
381.bmp,2,63,10,78.1077,47.06,21.41,23.61,0.0893,0
381.bmp,3,86,11,79.2489,47.75,11.4,40.18,0.1234,0
382.bmp,0,8,11,32.9588,17.95,5,19.96,0.5013,0
382.bmp,1,30,9,97.6815,53.2,17.17,47.65,0.2881,0
382.bmp,2,52,11,40.9318,22.29,13.56,11.91,0.1514,0
382.bmp,3,79,12,14.842,8.08,10.21,6.46,0.8296,0
383.bmp,0,10,8,24.1487,12.33,10.02,5.54,0.1408,0
383.bmp,1,39,11,24.5176,12.52,1.64,15.63,0.308,0
383.bmp,2,59,11,30.4888,15.56,1.62,9.22,0.2181,0
383.bmp,3,79,13,43.3337,22.12,1.29,1.38,1,0
384.bmp,0,7,10,64.8589,45.76,2.06,25.93,0.0725,0
384.bmp,1,29,11,60.4013,42.62,3.64,31,0.4143,0
384.bmp,2,48,9,70.765,49.93,2.96,25.85,0.8715,0
384.bmp,3,71,6,10.5423,7.44,7.1,6.27,0.1974,0
385.bmp,0,13,13,42.1979,23.28,18.26,3.29,0.3332,0
385.bmp,1,38,12,62.7146,34.6,5.47,31.96,0.094,0
385.bmp,2,57,12,25.5704,14.11,5.21,4.59,0.7431,0
385.bmp,3,78,11,87.3833,48.21,12,47.79,0.5118,0
386.bmp,0,17,11,31.9878,20.18,11.14,3.33,0.4301,0
386.bmp,1,40,11,73.3226,46.26,4.61,21.37,0.2721,0
386.bmp,2,59,11,73.2178,46.19,19.45,12.68,0.1345,0
386.bmp,3,83,13,38.2088,24.1,10.25,15.26,0.0243,0
387.bmp,0,10,12,10.3996,6.41,4.24,4.71,0.5027,0
387.bmp,1,39,14,12.4594,7.68,12.89,5.32,1,0
387.bmp,2,60,13,119.0302,73.34,11.8,63.99,0.11,0
387.bmp,3,84,13,61.8824,38.13,3.13,2.36,0.9745,0
388.bmp,0,16,9,14.8825,4.4,8.22,9.76,0.4366,0
388.bmp,1,38,13,13.2015,3.9,3.65,1.06,0.1217,0
388.bmp,2,58,14,20.2606,5.99,3.41,18.8,0.1405,0
389.bmp,0,7,9,48.0308,36.72,12.31,14.79,0.1477,0
389.bmp,1,33,15,14.0127,10.71,19.01,16.3,0.6383,0
389.bmp,2,54,13,67.2927,51.44,19.44,21.06,0.0923,0
389.bmp,3,74,8,17.7654,13.58,5.77,3.29,0.4596,0
390.bmp,0,42,12,82.0525,63.4,5.1,1.63,0.1616,0
390.bmp,1,69,12,34.6476,26.77,1.6,24.02,0.1879,0
390.bmp,2,92,14,58.0403,44.84,2.4,38.1,0.172,0
391.bmp,0,17,12,15.6394,9.98,1.53,9.74,0.4587,0
391.bmp,1,52,9,75.0736,47.88,11.21,36.6,0.0704,0
391.bmp,2,68,9,91.194,58.17,9.57,41.64,0.1749,0
391.bmp,3,83,8,19.8046,12.63,6.48,3.37,0.3191,0
392.bmp,0,12,12,30.7752,8.73,15.21,4.49,0.542,0
392.bmp,1,42,9,62.5417,17.74,15.05,29.98,0.3977,0
392.bmp,2,60,10,75.5899,21.44,17.72,40.58,0.3611,0
392.bmp,3,77,10,39.7076,11.26,15.07,22.54,0.3876,0
393.bmp,0,15,12,56.4649,33.08,15.06,23.46,0.3415,0
393.bmp,1,34,11,54.3975,31.87,18.03,15.46,0.3925,0
393.bmp,2,52,10,97.5364,57.15,18.34,45.38,0.3166,0
393.bmp,3,75,9,20.0301,11.74,6.4,11.31,0.3719,0
394.bmp,0,13,9,55.3125,18.56,19.15,16.89,0.1891,0
394.bmp,1,32,11,94.4961,31.71,17.13,46.19,0.1914,0
394.bmp,2,49,10,90.1812,30.26,18.29,43.01,0.3133,0
394.bmp,3,75,12,18.8201,6.32,10.91,8.62,0.4176,0
395.bmp,0,17,10,56.7744,23.47,9.63,26.48,0.2082,0
395.bmp,1,35,8,33.3988,13.81,12.21,9.58,0.2244,0
395.bmp,2,58,11,69.2964,28.64,11.94,25.86,0.2574,0
395.bmp,3,80,8,11.1722,4.62,8.75,1.61,0.23,0
396.bmp,0,11,11,67.828,26.42,13.48,34.82,0.1961,0
396.bmp,1,30,10,120.62,46.97,17.73,56.77,0.4282,0
396.bmp,2,52,9,48.3568,18.83,22.36,9.79,0.262,0
396.bmp,3,76,8,13.9072,5.42,6.87,6.07,0.2244,0
397.bmp,0,13,9,111.5666,49.64,19.61,41.08,0.503,0
397.bmp,1,28,9,11.8112,5.25,4.33,10.85,0.4517,0
397.bmp,2,50,8,42.9501,19.11,21.13,3.19,0.2098,0
397.bmp,3,74,8,34.1598,15.2,10.06,11.47,0.5322,0
398.bmp,0,16,10,52.4054,28.87,22.08,9.8,0.259,0
398.bmp,1,33,11,41.3386,22.78,7.8,21.69,0.2862,0
398.bmp,2,52,8,44.5833,24.56,21.2,8.21,0.1057,0
398.bmp,3,78,9,15.198,8.37,8.07,2.08,0.3526,0
399.bmp,0,13,9,56.5874,30.53,13.47,32.99,0.766,0
399.bmp,1,31,8,23.1523,12.49,5.09,10.42,0.1119,0
399.bmp,2,51,10,49.7494,26.84,13.64,7.61,0.116,0
399.bmp,3,75,9,24.3934,13.16,11.26,5.31,0.4417,0
400.bmp,0,14,10,80.9433,36.63,15.21,39.18,0.2016,0
400.bmp,1,33,10,71.9549,32.56,30.38,16.7,0.357,0
400.bmp,2,53,12,71.0416,32.15,5.3,3.2,0.5413,0
400.bmp,3,81,13,11.8972,5.38,5.66,5.37,0.4895,0
401.bmp,0,13,11,54.694,20.91,3.12,27.1,0.2059,0
401.bmp,1,34,11,44.4474,16.99,2.23,19.66,0.1554,0
401.bmp,2,53,13,23.5069,8.99,2.38,14.42,0.9729,0
401.bmp,3,77,12,19.5095,7.46,8.43,8.08,0.2215,0
402.bmp,0,17,11,8.442,4.4,3.88,1.32,0.5023,0
402.bmp,1,46,12,49.9844,26.05,27.19,28.52,0.3815,0
402.bmp,2,63,9,57.2591,29.84,25.42,4.11,0.5623,0
402.bmp,3,81,10,49.4901,25.79,15.19,23.43,0.3918,0
403.bmp,0,24,14,6.2894,3.15,3.91,4.13,0.7364,0
403.bmp,1,52,9,35.1352,17.59,16.72,3,0.303,0
403.bmp,2,70,10,59.0386,29.56,13.38,23.39,0.4478,0
403.bmp,3,88,9,45.7077,22.89,12.6,25.61,0.2257,0
404.bmp,0,14,10,110.7547,39.13,19.97,55.28,0.1225,0
404.bmp,1,30,10,54.5333,19.27,11.34,27.56,0.2119,0
404.bmp,2,48,12,65.4032,23.11,22.11,18.69,0.0621,0
404.bmp,3,79,12,33.6364,11.88,16.88,5.73,0.2189,0
405.bmp,0,16,11,44.4016,17.64,12.11,20.94,0.2823,0
405.bmp,1,34,11,49.68,19.74,17.31,19.13,0.4144,0
405.bmp,2,53,11,71.8903,28.57,11.21,38.12,0.3552,0
405.bmp,3,81,9,21.928,8.71,10.21,6.28,0.4319,0
406.bmp,0,15,11,63.9943,19.42,5.79,6.22,0.3284,0
406.bmp,1,35,10,35.7848,10.86,4.25,14.24,0.2618,0
406.bmp,2,54,11,32.9136,9.99,3.31,10.64,0.5021,0
407.bmp,0,14,11,97.9506,38.85,17.35,49.81,0.15,0
407.bmp,1,34,10,98.8475,39.2,0.59,44.5,0.1796,0
407.bmp,2,53,10,99.1131,39.31,20.44,46.23,0.3757,0
407.bmp,3,74,11,21.6404,8.58,9.36,11.97,0.3017,0
408.bmp,0,16,12,54.6586,21.01,27.54,23.7,0.4988,0
408.bmp,1,32,9,91.2149,35.06,24.82,38.42,0.1062,0
408.bmp,2,49,8,84.5278,32.49,20.92,31.38,0.4372,0
408.bmp,3,76,11,38.1457,14.66,16.92,6.61,0.2632,0
409.bmp,0,14,9,76.4371,42.65,11.79,32.35,0.5723,0
409.bmp,1,35,11,20.4215,11.4,6.24,2.27,0.9602,0
409.bmp,2,56,11,62.4513,34.85,13.67,34.95,0.2581,0
409.bmp,3,74,11,14.6171,8.16,7.01,1.81,0.6618,0
410.bmp,0,14,8,14.0429,4.88,6.25,4.87,0.6349,0
410.bmp,1,38,9,82.9718,28.86,34.68,15.88,0.0413,0
410.bmp,2,59,12,61.7274,21.47,25.04,15.5,0.1368,0
410.bmp,3,78,9,52.3976,18.23,11.71,25.44,0.5919,0
411.bmp,0,11,11,18.3508,6.84,11.45,3.74,0.4249,0
411.bmp,1,38,11,68.5234,25.53,6.33,34.73,0.1014,0
411.bmp,2,56,11,24.9428,9.29,3.86,13.22,0.7659,0
411.bmp,3,77,10,102.2097,38.08,11.18,47.39,0.394,0
412.bmp,0,16,13,10.9087,3.72,5.49,2.52,0.4277,0
412.bmp,1,37,9,73.3342,25.02,17.22,34.32,0.4077,0
412.bmp,2,57,10,64.7903,22.11,24.6,16.75,0.1286,0
412.bmp,3,78,10,46.3054,15.8,19.24,10.07,0.3623,0
413.bmp,0,16,11,74.3751,36.22,10.57,33.93,0.1165,0
413.bmp,1,34,13,63.417,30.88,18.83,18.43,0.7656,0
413.bmp,2,47,9,55.9705,27.26,23.26,16.28,0.4405,0
413.bmp,3,61,8,55.3379,26.95,23.38,19.01,0.7548,0
413.bmp,4,82,8,54.1789,26.38,16.59,15.64,0.1475,0
414.bmp,0,15,11,55.9978,37.05,16.93,17.79,0.2252,0
414.bmp,1,33,9,71.8994,47.57,28.79,5.71,0.1864,0
414.bmp,2,53,10,77.128,51.03,9.95,37.56,0.4334,0
414.bmp,3,75,10,23.7737,15.73,7.71,9.98,0.2002,0
415.bmp,0,23,7,14.0461,4.26,2.82,7.41,0.7801,0
415.bmp,1,43,14,42.1118,12.78,13.37,8.49,0.1038,0
415.bmp,2,61,15,17.0577,5.18,13.37,3.43,0.5979,0
415.bmp,3,88,9,41.7076,12.66,20.57,13.23,0.152,0
416.bmp,0,18,5,12.8122,4.4,2.29,1.71,0,0
416.bmp,1,36,10,51.7688,17.79,9.11,24.79,0.07,0
416.bmp,2,54,10,28.0616,9.64,7.08,10.09,0.165,0
416.bmp,3,74,9,39.768,13.67,15.34,10.37,0.6539,0
417.bmp,0,11,12,60.3714,41.17,4.51,4.4,0.912,0
417.bmp,1,32,11,127.6849,87.07,17.2,67.47,0.2301,0
417.bmp,2,53,12,16.7081,11.39,5.32,6.65,0.4026,0
417.bmp,3,82,15,10.4313,7.11,5.76,6.07,0.4929,0
418.bmp,0,13,10,16.1526,7.5,5.98,8.62,0.7582,0
418.bmp,1,36,11,62.6589,29.09,13.54,29.88,0.2329,0
418.bmp,2,56,10,77.0742,35.79,30.22,22.02,0.2992,0
418.bmp,3,77,11,41.2156,19.14,19.02,10.25,0.255,0
419.bmp,0,19,8,14.0847,8.6,3.08,2.81,0.7682,0
419.bmp,1,37,10,52.925,32.32,9.88,23.25,0.1941,0
419.bmp,2,57,10,32.1079,19.61,12.15,6.73,0.4667,0
419.bmp,3,78,11,17.4959,10.68,7.58,13.71,0.2094,0
420.bmp,0,31,9,81.1692,36.59,7.44,46.82,0.1826,0
420.bmp,1,45,9,66.7326,30.09,13.2,27.65,0.5134,0
420.bmp,2,65,10,4.444,2,1.24,0.7,0.6429,1
420.bmp,3,78,9,12.6908,5.72,5.74,3.27,0,0
421.bmp,0,13,10,10.204,6.2,4.99,5.72,0.2638,0
421.bmp,1,37,9,62.1597,37.79,13.56,23.32,0.3443,0
421.bmp,2,55,8,54.9135,33.39,24.53,8.23,0.0898,0
421.bmp,3,75,9,29.8445,18.15,16.52,1.5,0.2659,0
422.bmp,0,22,12,17.7277,8.12,13.84,2.59,0.5214,0
422.bmp,1,40,10,72.8264,33.36,10.26,36.87,0.1687,0
422.bmp,2,60,11,55.7248,25.53,1.16,0.54,0.2916,0
422.bmp,3,82,12,68.0971,31.2,10.11,35.89,0.194,0
423.bmp,0,14,9,46.0519,31.97,15.02,13.56,0.4704,0
423.bmp,1,36,8,68.9692,47.88,22.89,15.87,0.2606,0
423.bmp,2,56,10,60.6983,42.13,8.98,30.97,0.3263,0
423.bmp,3,81,9,19.085,13.25,7.58,4.46,0.2896,0
424.bmp,0,12,10,48.9029,36.61,10.34,24.03,0.0734,0
424.bmp,1,30,9,61.8787,46.32,10.82,29.66,0.2653,0
424.bmp,2,49,9,60.5691,45.34,9.61,25.35,0.1548,0
424.bmp,3,75,10,21.9824,16.46,10.33,3.86,0.5929,0
425.bmp,0,13,9,100.2179,50.46,11.92,51.06,0.4835,0
425.bmp,1,29,10,48.7355,24.54,7.25,24.98,0.5794,0
425.bmp,2,47,11,46.8016,23.57,11.6,11.35,0.0845,0
425.bmp,3,84,12,25.342,12.76,17.89,4.42,0.2888,0
426.bmp,0,16,10,11.1795,7.08,4.61,0.82,0.6719,0
426.bmp,1,41,12,82.2019,52.02,11.05,40.54,0.1518,0
426.bmp,2,62,13,49.35,31.23,12.37,20.15,0.4143,0
426.bmp,3,80,13,49.5856,31.38,10.66,17.29,0.7565,0
427.bmp,0,19,11,16.5194,6.68,6.98,1.03,0.1805,0
427.bmp,1,43,11,73.89,29.88,8.57,33.79,0.1413,0
427.bmp,2,62,12,65.7645,26.6,9.1,21.66,0.4351,0
427.bmp,3,84,12,41.8888,16.94,11.16,13.83,0.1883,0
428.bmp,0,12,9,97.8326,31.37,9.25,27.14,0.5145,0
428.bmp,1,32,9,88.1294,28.26,11.54,45.42,0.3994,0
428.bmp,2,48,10,86.2844,27.67,26.01,28.87,0.2612,0
428.bmp,3,63,8,73.3896,23.54,21.72,29.04,0.306,0
428.bmp,4,82,8,84.4001,27.07,16.03,21.31,0.7267,0
429.bmp,0,13,8,13.4091,8.34,4.57,4.73,0.4242,0
429.bmp,1,38,12,43.1451,26.84,13.48,12.42,0.1507,0
429.bmp,2,62,11,105.6313,65.71,10.85,49.76,0.0563,0
429.bmp,3,83,11,59.5023,37.02,8.26,29.61,0.1922,0
430.bmp,0,12,12,20.9784,14.03,4.25,0.57,1,0
430.bmp,1,31,9,46.5438,31.13,11.23,15.09,0.1232,0
430.bmp,2,53,10,76.2812,51.02,9.26,34.98,0.1522,0
430.bmp,3,71,9,32.9753,22.05,11.9,8,0.4749,0
431.bmp,0,15,11,80.3612,39.55,9.48,33.5,0.7344,0
431.bmp,1,33,9,63.7454,31.37,18.93,24.95,0.5115,0
431.bmp,2,58,11,77.1532,37.97,12.68,37.86,0.2288,0
431.bmp,3,81,17,10.1342,4.99,11.54,5.74,0.5239,0
432.bmp,0,11,12,14.1132,5.57,5.08,5.01,0.5755,0
432.bmp,1,42,13,53.5423,21.11,1.44,2.32,0.3761,0
432.bmp,2,62,9,70.8062,27.92,21.83,21.1,0.1863,0
432.bmp,3,85,11,71.7274,28.28,9.57,33.78,0.2741,0
433.bmp,0,11,9,52.0973,33.13,14.45,16.23,0.4939,0
433.bmp,1,33,9,68.4753,43.55,20.96,13.38,0.1499,0
433.bmp,2,54,11,70.2254,44.66,10.35,36.54,0.0844,0
433.bmp,3,75,10,15.4706,9.84,9.59,2.34,0.4616,0
434.bmp,0,9,8,25.0496,18.07,9.05,4.16,0.3737,0
434.bmp,1,29,10,71.9325,51.88,5.14,36.06,0.1764,0
434.bmp,2,52,10,28.5577,20.6,4.94,2.96,1,0
434.bmp,3,72,10,74.562,53.77,5.86,30.04,0.5004,0
435.bmp,0,14,11,20.6264,16.26,9.5,4.51,0.3849,0
435.bmp,1,37,10,50.9126,40.13,15.67,9.81,0.2891,0
435.bmp,2,59,9,48.9851,38.61,7.53,21.73,0.2146,0
435.bmp,3,77,10,100.199,78.99,13.49,42.36,0.5049,0
436.bmp,0,4,9,5.1047,2.98,1.25,5.68,0.1651,0
436.bmp,1,32,10,62.8937,36.7,10.63,28.66,0.2227,0
436.bmp,2,53,7,69.8202,40.74,26.7,13.26,0.2828,0
436.bmp,3,74,9,48.1406,28.09,14.28,12.62,0.4656,0
437.bmp,0,18,9,37.517,19.74,15.65,16.26,0.2919,0
437.bmp,1,36,11,42.2177,22.22,22.5,2.15,0.8152,0
437.bmp,2,59,8,41.8494,22.02,14.19,12.06,0.4589,0
437.bmp,3,84,7,15.8649,8.35,9.63,7.27,0.7033,0
438.bmp,0,13,10,44.5274,22.04,6.92,17.6,0.5447,0
438.bmp,1,33,10,46.6989,23.12,14.7,12.32,0.2867,0
438.bmp,2,53,9,69.3968,34.35,22.47,12.35,0.2772,0
438.bmp,3,77,8,14.3719,7.11,3.96,7.74,0.3054,0
439.bmp,0,13,13,22.3996,10.1,8.13,0.74,0.2835,0
439.bmp,1,42,12,60.5075,27.29,7.52,33.04,0.4723,0
439.bmp,2,61,12,50.7018,22.87,11.55,21.64,0.125,0
439.bmp,3,82,12,51.2515,23.11,8.16,24.45,0.3367,0
440.bmp,0,13,10,43.0613,22.91,8.8,19.12,0.3839,0
440.bmp,1,32,10,66.9412,35.61,11.78,34.21,0.3409,0
440.bmp,2,49,9,66.3997,35.32,10.36,31.1,0.2292,0
440.bmp,3,76,11,31.4454,16.73,13.99,4.17,0.43,0
441.bmp,0,10,10,89.0909,71.61,10.19,45.35,0.3339,0
441.bmp,1,32,9,28.764,23.12,7.59,18.06,0.307,0
441.bmp,2,55,10,65.5521,52.69,19.19,16.12,0.1771,0
441.bmp,3,80,9,31.8967,25.64,13,10.04,0.4653,0
442.bmp,0,7,11,56.1759,24.05,1.12,18.21,0.2205,0
442.bmp,1,29,10,51.5061,22.05,2.07,27.79,0.498,0
442.bmp,2,49,10,54.7796,23.45,2.56,4.32,1,0
442.bmp,3,72,6,11.615,4.97,7.87,5.92,0.3412,0
443.bmp,0,12,9,24.7474,12.38,10.13,3.83,0.3842,0
443.bmp,1,34,11,62.69,31.37,3.37,25.69,0.1939,0
443.bmp,2,53,10,68.1027,34.08,17.69,12.49,0.228,0
443.bmp,3,76,12,35.3883,17.71,10.77,11.51,0.3545,0
444.bmp,0,11,17,5.9447,3.47,3.29,1.69,0.3947,0
444.bmp,1,40,9,8.4537,4.93,2.88,1.9,0.2271,0
444.bmp,2,62,13,107.7188,62.86,11.09,56.74,0.1406,0
444.bmp,3,87,12,36.7184,21.43,3.27,0.33,0.1943,0
445.bmp,0,13,8,10.667,8.73,3.66,2.41,0.619,0
445.bmp,1,41,13,21.182,17.34,1.28,14.39,0.3938,0
445.bmp,2,61,12,21.5203,17.62,1.11,8.49,0.5382,0
445.bmp,3,81,14,42.4778,34.78,1.44,26.84,0.5065,0
446.bmp,0,17,11,12.6474,3.02,10.25,9.86,0.3522,0
446.bmp,1,39,11,18.6026,4.45,4.04,5.48,0.1692,0
446.bmp,2,59,14,13.1906,3.15,3.09,16.36,0.1829,0
447.bmp,0,43,13,60.8168,35.73,5.13,1.27,0.2401,0
447.bmp,1,68,12,39.4254,23.16,1.98,24.86,0.1193,0
447.bmp,2,91,14,48.3149,28.38,2.65,28.5,0.1561,0
448.bmp,0,8,8,39.988,29.95,13.12,10.13,0.3973,0
448.bmp,1,36,15,17.725,13.28,16.85,7.62,0.626,0
448.bmp,2,55,13,59.7482,44.75,17.48,17.45,0.0876,0
448.bmp,3,76,10,23.8426,17.86,6.22,6.14,0.3536,0
449.bmp,0,12,12,37.5359,26.05,16.14,3.43,0.1993,0
449.bmp,1,37,11,49.9411,34.66,4.85,23.94,0.266,0
449.bmp,2,55,11,27.3892,19.01,3.51,6.39,0,0
449.bmp,3,77,11,87.29,60.58,12.22,52.39,0.2602,0
450.bmp,0,16,12,11.6103,7.79,1.12,2.03,0.6194,0
450.bmp,1,52,10,73.1273,49.05,9.05,36.06,0.1735,0
450.bmp,2,68,10,103.388,69.34,10.58,48.65,0.1431,0
450.bmp,3,83,10,19.3641,12.99,7.74,1.78,0.7391,0
451.bmp,0,16,11,44.6914,38.97,0.5,22.63,0.2946,0
451.bmp,1,35,12,38.9113,33.93,13.01,16.97,0.2983,0
451.bmp,2,53,9,28.5283,24.88,12.05,3.34,0.1729,0
451.bmp,3,73,9,14.4279,12.58,3.89,1.73,0.2225,0
452.bmp,0,13,10,50.4058,50.39,1.34,3.27,0.5404,0
452.bmp,1,32,10,41.3656,41.35,13.62,16.49,0.2522,0
452.bmp,2,50,11,33.8028,33.79,12.65,7.51,0.1528,0
452.bmp,3,69,10,14.2627,14.26,4.18,1.95,0.476,0
453.bmp,0,16,9,51.2121,28.4,0.67,2.17,0,0
453.bmp,1,36,11,45.1362,25.03,13.44,18.94,0.1745,0
453.bmp,2,55,11,39.0363,21.65,16.04,9.34,0.0621,0
453.bmp,3,74,10,16.473,9.13,5.96,2.91,0.5232,0
454.bmp,0,17,10,53.1785,45.22,0.65,12.35,1,0
454.bmp,1,36,10,54.6365,46.46,17.71,25.85,0.1287,0
454.bmp,2,55,9,40.162,34.15,18.76,4.81,0.2418,0
454.bmp,3,74,11,10.7841,9.17,1.34,2.14,0.3248,0
455.bmp,0,18,9,58.1537,40.76,0.63,0.89,0.7836,0
455.bmp,1,36,11,68.9455,48.32,18.5,30.28,0.1562,0
455.bmp,2,56,11,40.2009,28.18,15.23,6.96,0.1604,0
455.bmp,3,71,12,7.9707,5.59,15.23,1.8,0.9167,0
456.bmp,0,18,11,61.9078,43.56,0.96,32.19,0.5176,0
456.bmp,1,37,13,62.9068,44.26,18.66,27.17,0.2649,0
456.bmp,2,57,10,37.9087,26.67,14.64,6.83,0.1374,0
456.bmp,3,75,7,17.1739,12.08,7.5,0.52,0.3742,0
457.bmp,0,17,12,27.5984,21.57,11.53,7.52,0.2165,0
457.bmp,1,40,10,91.6374,71.62,19.58,41.83,0.1962,0
457.bmp,2,57,12,99.657,77.89,24.08,42.87,0.4573,0
457.bmp,3,77,10,55.6193,43.47,20.43,17.02,0.2446,0
458.bmp,0,11,12,30.4671,13.69,13.5,1.79,0.1305,0
458.bmp,1,40,11,76.3489,34.29,9.7,34.74,0.1591,0
458.bmp,2,58,11,57.7099,25.92,15.97,19.66,0.0534,0
458.bmp,3,78,11,51.4975,23.13,14.63,25.33,0.296,0
459.bmp,0,11,8,15.4916,6.76,7.03,5.81,0.2335,0
459.bmp,1,34,11,47.5323,20.75,23.01,13.17,0.041,0
459.bmp,2,57,10,124.3753,54.3,16.04,56.26,0.1689,0
459.bmp,3,77,11,77.5896,33.87,15.39,39.55,0.113,0
460.bmp,0,14,9,9.6887,5.67,4.26,5.17,0.2225,0
460.bmp,1,38,11,99.03,57.93,18.34,46.11,0.1956,0
460.bmp,2,57,12,60.0307,35.11,21.28,20.23,0.6931,0
460.bmp,3,74,11,58.617,34.29,19.53,26.51,0.4233,0
461.bmp,0,14,12,51.7908,23.56,22.26,23.7,0.4885,0
461.bmp,1,32,9,100.784,45.85,22.6,46.27,0.1423,0
461.bmp,2,49,8,73.6665,33.52,21.31,30.33,0.1979,0
461.bmp,3,78,10,35.8546,16.31,14.75,10.38,0.2864,0
462.bmp,0,10,12,15.9809,4.66,11.14,4.71,0.2958,0
462.bmp,1,34,12,62.7756,18.31,4.17,0.41,0.1552,0
462.bmp,2,54,9,62.3371,18.18,23.97,15.87,0.0466,0
462.bmp,3,75,10,90.6932,26.45,17.32,46.7,0.2986,0
463.bmp,0,9,10,41.9028,21.28,16.73,9.96,0.3238,0
463.bmp,1,29,9,59.9781,30.46,20.75,7.16,0.4506,0
463.bmp,2,50,11,66.383,33.71,11.99,29.39,0.1286,0
463.bmp,3,71,11,19.7101,10.01,7.85,7.31,0.1832,0
464.bmp,0,20,11,26.3182,12.67,15.96,4.42,0.2925,0
464.bmp,1,39,10,79.4843,38.25,11.81,38.89,0.2541,0
464.bmp,2,57,11,66.731,32.11,1.57,19.29,0.0544,0
464.bmp,3,78,11,85.6885,41.24,14.9,39.61,0.15,0
465.bmp,0,7,7,18.5477,8.29,9.22,2.37,0.3075,0
465.bmp,1,27,11,69.0383,30.84,8.65,35.33,0.1519,0
465.bmp,2,49,9,21.1062,9.43,6.51,1.23,0.1012,0
465.bmp,3,67,9,56.7592,25.36,9.78,26.71,0.2289,0
466.bmp,0,11,10,37.1851,31.51,16.19,6.42,0.4276,0
466.bmp,1,35,9,53.3149,45.18,18.07,9.08,0.0729,0
466.bmp,2,56,10,35.6649,30.22,10.6,11,0.2994,0
466.bmp,3,73,11,92.4119,78.31,18.27,42.48,0.2626,0
467.bmp,0,15,11,87.3232,48.96,9.25,19.06,0.6067,0
467.bmp,1,33,9,56.0383,31.42,13.88,22.31,0.1256,0
467.bmp,2,56,10,83.5006,46.82,14.89,41.92,0.1913,0
467.bmp,3,73,10,6.2033,3.48,5.13,3.01,0.4156,0
468.bmp,0,12,10,82.3801,23.73,12.73,35.55,0.7653,0
468.bmp,1,31,9,96.8034,27.89,10.6,47.75,0.3612,0
468.bmp,2,48,10,100.9793,29.09,20.87,44.78,0.8315,0
468.bmp,3,60,9,102.062,29.4,20.87,39.11,0.4211,0
468.bmp,4,79,7,114.5749,33.01,19.73,42.29,0.6137,0
469.bmp,0,14,10,42.9952,15.51,9.26,18.73,0.3441,0
469.bmp,1,34,9,56.0787,20.23,20.84,15.29,0.3906,0
469.bmp,2,52,8,70.9082,25.58,28.66,16.39,0.1335,0
469.bmp,3,75,9,17.3888,6.27,9.06,2.2,0.2829,0
470.bmp,0,12,11,25.8759,14.83,9.52,1.6,0.2781,0
470.bmp,1,31,11,50.7835,29.1,17.22,15.27,0.1244,0
470.bmp,2,50,10,72.2065,41.37,11.33,29.53,0.1447,0
470.bmp,3,69,9,27.4578,15.73,8.93,8.63,0.2481,0
471.bmp,0,11,10,53.665,33.76,21.62,17.4,0.5418,0
471.bmp,1,28,10,44.7002,28.12,5.9,24.52,0.1674,0
471.bmp,2,48,10,45.8418,28.84,18.14,12.67,0.333,0
471.bmp,3,73,8,7.0002,4.4,3.97,2.09,0.8909,0
472.bmp,0,13,8,41.8629,17.8,16.09,10.92,0.3148,0
472.bmp,1,34,10,38.9877,16.58,8.24,10.58,0.4652,0
472.bmp,2,53,11,66.677,28.35,8.2,34.56,0.1095,0
472.bmp,3,72,8,18.4562,7.85,7.8,6.49,0.3706,0
473.bmp,0,11,10,21.0106,13.96,8.52,1.32,0.4088,0
473.bmp,1,42,9,28.3817,18.86,8.75,3.11,0.553,0
473.bmp,2,59,9,50.0029,33.23,8.25,22.81,0.1544,0
473.bmp,3,78,10,74.2595,49.35,11.6,37.43,0.4391,0
474.bmp,0,14,13,22.7349,9.86,11.2,3.81,0.5766,0
474.bmp,1,44,10,33.2966,14.43,11.67,5.83,0.2354,0
474.bmp,2,63,12,126.7637,54.95,16.72,62.18,0.1246,0
474.bmp,3,84,11,73.81,32,4.15,10.17,0.9527,0
475.bmp,0,8,8,100.4865,44.34,13.61,47.81,0.4969,0
475.bmp,1,28,9,43.5206,19.2,9.01,18.73,0.2843,0
475.bmp,2,47,9,72.9989,32.21,24.54,25.87,0.4023,0
475.bmp,3,64,13,5.3709,2.37,22.71,18.89,0.9557,0
476.bmp,0,12,8,45.0421,31.11,17.93,6.11,0.1836,0
476.bmp,1,33,9,61.052,42.17,23.38,3.92,0.3403,0
476.bmp,2,54,11,60.9375,42.09,9.53,17.23,0.3998,0
476.bmp,3,76,8,17.9407,12.39,9.96,6.45,0.356,0
